param_perturbed_5_percent_2100yr,Population_Dynamics1.Pop_65plus.Integrator1.y,Human_Fertility1.Perc_Life_Expectancy.Smooth1.Integrator1.y,Land_Fertility1.Yield_Tech_LYTD.Integrator1.y,Human_Fertility1.Fert_Cont_Facil_PC.Smooth3.Integrator1.y,Pollution_Dynamics1.P_PPoll_Gen_Fact_2.Smooth3.Integrator1.y,Pollution_Dynamics1.P_PPoll_Gen_Fact_2.Smooth1.Integrator1.y,Arable_Land_Dynamics1.Urban_Ind_Land.Integrator1.y,Human_Fertility1.Del_Ind_Out_PC.Smooth3.Integrator1.y,Human_Fertility1.Perc_Life_Expectancy.Smooth3.Integrator1.y,Human_Fertility1.Del_Ind_Out_PC.Smooth1.Integrator1.y,Population_Dynamics1.Pop_15_44.Integrator1.y,NR_Resource_Utilization1.P_Nr_Res_Use_Fact_2.Smooth3.Integrator1.y,Pollution_Dynamics1.Pers_Pollution.Integrator1.y,Life_Expectancy1.Eff_Hlth_Serv_PC.Smooth_of_Input.Integrator1.y,NR_Resource_Utilization1.P_Nr_Res_Use_Fact_2.Smooth2.Integrator1.y,Food_Production1.P_Land_Yield_Fact_2.Smooth2.Integrator1.y,Human_Fertility1.Fert_Cont_Facil_PC.Smooth2.Integrator1.y,Land_Fertility1.Land_Fertility.Integrator1.y,Food_Production1.Perc_Food_Ratio.Integrator1.y,Food_Production1.Agr_Inp.Integrator1.y,Food_Production1.P_Land_Yield_Fact_2.Smooth3.Integrator1.y,Pollution_Dynamics1.PPoll_Appear_Rate.Smooth1.Integrator1.y,NR_Resource_Utilization1.NR_Resources.Integrator1.y,Arable_Land_Dynamics1.Arable_Land.Integrator1.y,Human_Fertility1.Perc_Life_Expectancy.Smooth2.Integrator1.y,Human_Fertility1.Fert_Cont_Facil_PC.Smooth1.Integrator1.y,Pollution_Dynamics1.PPoll_Appear_Rate.Smooth3.Integrator1.y,Population_Dynamics1.Pop_0_14.Integrator1.y,Pollution_Dynamics1.PPoll_Tech_PTD.Integrator1.y,Labor_Utilization1.Labor_Util_Fr_Del.Integrator1.y,Industrial_Investment1.Industrial_Capital.Integrator1.y,Human_Fertility1.Avg_Ind_Out_PC.Smooth_of_Input.Integrator1.y,NR_Resource_Utilization1.Res_Tech_NRTD.Integrator1.y,Population_Dynamics1.Pop_45_64.Integrator1.y,Service_Sector_Investment1.Service_Capital.Integrator1.y,Arable_Land_Dynamics1.Pot_Arable_Land.Integrator1.y,Pollution_Dynamics1.P_PPoll_Gen_Fact_2.Smooth2.Integrator1.y,Food_Production1.P_Land_Yield_Fact_2.Smooth1.Integrator1.y,NR_Resource_Utilization1.P_Nr_Res_Use_Fact_2.Smooth1.Integrator1.y,Pollution_Dynamics1.PPoll_Appear_Rate.Smooth2.Integrator1.y,Human_Fertility1.Del_Ind_Out_PC.Smooth2.Integrator1.y
social_discount,-0.00305111722161,0.000416455867173,0.0,0.000666239864454,-1.58761892529e-14,-1.11022302463e-16,-0.00218658340971,0.0069754555556,0.000211072651166,0.00855690784358,-0.00238512041963,-1.58761892529e-14,0.00352502745787,0.00332218001243,-1.22124532709e-15,-1.22124532709e-15,0.00296688230689,-0.000657185219828,-0.00130195621381,0.00807516130802,-1.58761892529e-14,0.00586238050037,0.00385018070608,-0.00744020159182,0.000556395386259,0.00432116841087,0.00350908303982,-0.00212991272075,0.0,-0.00426166444985,0.00144064744489,0.00902927633208,0.0,-0.00264362767985,0.00178795054315,0.0357240984378,-1.22124532709e-15,-1.11022302463e-16,-1.11022302463e-16,0.00439691963176,0.00779948327603
subsist_food_pc,-0.0798113314117,0.00553225617452,0.0,-0.0478302044042,-1.32116539936e-14,-1.11022302463e-16,-0.00746085501498,-0.0362280654557,-0.00700729448319,-0.0366171055726,-0.0737423745961,-1.32116539936e-14,-0.132631275021,-0.0129038916766,-1.11022302463e-15,-1.11022302463e-15,-0.044082574004,0.0166274042031,0.000503037266477,-0.160131852356,-1.32116539936e-14,-0.137819051127,-0.0143603378683,0.00282087321783,-0.00127924580443,-0.0284188413935,-0.127396915481,-0.0675042718357,0.0,0.0740199369148,-0.0902885962829,-0.0374713483332,0.0,-0.0767089361781,-0.0994123409019,0.0654225708773,-1.11022302463e-15,-1.11022302463e-16,-1.11022302463e-16,-0.132969120299,-0.0359917474768
t_air_poll_time,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_fcaor_time,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_fert_cont_eff_time,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_ind_equil_time,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_land_life_time,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_policy_year,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_pop_equil_time,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_zero_pop_grow_time,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tech_dev_del_TDD,6.26735235756e-07,9.92105344411e-07,0.0,1.63084085256e-05,-1.25973675941e-10,-2.96984659087e-13,-2.66588649166e-06,7.46609966368e-06,8.93369192338e-07,7.79879561398e-06,8.44563626678e-08,-1.25973675941e-10,6.22230306953e-06,2.30127600627e-06,-8.6507467856e-12,-8.6507467856e-12,1.37139600339e-05,-5.28428259958e-07,-2.63453319463e-07,9.2672173454e-06,-1.25973675941e-10,8.26782698795e-06,1.39929945954e-06,-3.6589147823e-06,2.8394058934e-07,1.02310824751e-05,6.23780275584e-06,-6.0422875313e-08,0.0,-3.18355316877e-06,6.11894625708e-06,8.09128227853e-06,0.0,1.97276041549e-07,5.01180803724e-06,-5.04807450923e-06,-8.6507467856e-12,-2.96984659087e-13,-2.96984659087e-13,7.48571963502e-06,7.55168016711e-06
urb_ind_land_dev_time,-6.79573207181e-05,1.39567075481e-05,0.0,-0.000327568708372,3.44169137649e-15,-1.11022302463e-16,-0.00602334748411,-0.000322747136169,-5.2997290207e-05,-0.000383624049318,-1.95133021321e-05,3.44169137649e-15,-0.000401744029207,-0.0001759721378,1.11022302463e-16,1.11022302463e-16,-0.000320556637654,5.63347041896e-05,8.10630019321e-05,-0.00057064918391,3.44169137649e-15,-0.000479640409684,-9.87007952435e-05,0.000228292094791,-2.21102070464e-05,-0.000257747084181,-0.000389722811929,1.1851416293e-05,0.0,0.000201431499329,-0.000299990170959,-0.000405319827271,0.0,-4.06783978761e-05,-0.000266594364798,0.000267062429944,1.11022302463e-16,-1.11022302463e-16,-1.11022302463e-16,-0.000433589624789,-0.000351272555533
urban_ind_land_init,-0.000166504587591,-2.3709833081e-05,0.0,-0.000619412141366,-5.66213742584e-15,1.11022302463e-16,7.49628153478e-05,-0.000437543331815,-0.00010516663593,-0.000480763062704,-5.17667724161e-05,-5.66213742584e-15,-0.000559243348307,-0.000272224892715,-5.55111512314e-16,-5.55111512314e-16,-0.0005900312815,7.5561875033e-05,6.9701409327e-05,-0.000695951360981,-5.66213742584e-15,-0.000615293569605,-7.59947980167e-05,0.000180615594717,-6.75954666021e-05,-0.000496944285081,-0.000537250119533,1.8965709153e-07,0.0,0.000174559763454,-0.000460256656148,-0.000497601247838,0.0,-0.000105037127112,-0.000380247666718,0.000152117614774,-5.55111512314e-16,1.11022302463e-16,1.11022302463e-16,-0.000576993251851,-0.000456743383241
yield_tech_init,2.1873135312e-06,1.68191747078e-06,0.05,1.13293295327e-05,1.22124532714e-15,-2.22044604925e-16,2.45665773673e-06,3.78933124563e-06,1.10711783733e-06,3.38786829103e-06,7.48427441538e-08,1.22124532714e-15,2.80595718965e-06,-1.00421466701e-07,-1.11022302463e-16,0.05,1.00856507681e-05,-2.52730753338e-07,9.16401342392e-08,4.0862915455e-06,0.05,3.44027185743e-06,3.3733286799e-07,-1.00086612465e-06,7.21228534827e-07,8.85846179206e-06,2.72523749062e-06,-2.47293896878e-07,0.0,-2.10507438395e-06,3.14196870675e-06,3.38166761544e-06,0.0,1.27896390074e-06,2.05730534713e-06,-1.28935400846e-06,-1.11022302463e-16,0.05,-2.22044604925e-16,3.01472604958e-06,3.5144382289e-06
