param_perturbed_5_percent,Pollution_Dynamics1.P_PPoll_Gen_Fact_2.Smooth3.Integrator1.y,Pollution_Dynamics1.Pers_Pollution.Integrator1.y,Pollution_Dynamics1.P_PPoll_Gen_Fact_2.Smooth2.Integrator1.y,Labor_Utilization1.Labor_Util_Fr_Del.Integrator1.y,Human_Fertility1.Del_Ind_Out_PC.Smooth3.Integrator1.y,Food_Production1.P_Land_Yield_Fact_2.Smooth2.Integrator1.y,Pollution_Dynamics1.PPoll_Tech_PTD.Integrator1.y,Population_Dynamics1.Pop_0_14.Integrator1.y,NR_Resource_Utilization1.Res_Tech_NRTD.Integrator1.y,Food_Production1.Perc_Food_Ratio.Integrator1.y,Arable_Land_Dynamics1.Arable_Land.Integrator1.y,Population_Dynamics1.Pop_45_64.Integrator1.y,Population_Dynamics1.Pop_65plus.Integrator1.y,Pollution_Dynamics1.PPoll_Appear_Rate.Smooth3.Integrator1.y,Human_Fertility1.Fert_Cont_Facil_PC.Smooth3.Integrator1.y,Arable_Land_Dynamics1.Pot_Arable_Land.Integrator1.y,NR_Resource_Utilization1.P_Nr_Res_Use_Fact_2.Smooth3.Integrator1.y,Human_Fertility1.Avg_Ind_Out_PC.Smooth_of_Input.Integrator1.y,Pollution_Dynamics1.PPoll_Appear_Rate.Smooth2.Integrator1.y,Pollution_Dynamics1.PPoll_Appear_Rate.Smooth1.Integrator1.y,Human_Fertility1.Fert_Cont_Facil_PC.Smooth2.Integrator1.y,NR_Resource_Utilization1.P_Nr_Res_Use_Fact_2.Smooth1.Integrator1.y,Human_Fertility1.Perc_Life_Expectancy.Smooth1.Integrator1.y,NR_Resource_Utilization1.P_Nr_Res_Use_Fact_2.Smooth2.Integrator1.y,Land_Fertility1.Land_Fertility.Integrator1.y,Food_Production1.P_Land_Yield_Fact_2.Smooth1.Integrator1.y,Human_Fertility1.Perc_Life_Expectancy.Smooth3.Integrator1.y,Service_Sector_Investment1.Service_Capital.Integrator1.y,Land_Fertility1.Yield_Tech_LYTD.Integrator1.y,Human_Fertility1.Del_Ind_Out_PC.Smooth1.Integrator1.y,Industrial_Investment1.Industrial_Capital.Integrator1.y,NR_Resource_Utilization1.NR_Resources.Integrator1.y,Human_Fertility1.Del_Ind_Out_PC.Smooth2.Integrator1.y,Arable_Land_Dynamics1.Urban_Ind_Land.Integrator1.y,Human_Fertility1.Perc_Life_Expectancy.Smooth2.Integrator1.y,Food_Production1.Agr_Inp.Integrator1.y,Life_Expectancy1.Eff_Hlth_Serv_PC.Smooth_of_Input.Integrator1.y,Population_Dynamics1.Pop_15_44.Integrator1.y,Pollution_Dynamics1.P_PPoll_Gen_Fact_2.Smooth1.Integrator1.y,Food_Production1.P_Land_Yield_Fact_2.Smooth3.Integrator1.y,Human_Fertility1.Fert_Cont_Facil_PC.Smooth1.Integrator1.y,nr_resources,population
processing_loss,1.26579636833655e-07,6388665.292341203,9.588339616264767e-08,0.001975393654339609,1.024464870883572,9.588339616264767e-08,0.0,5141696.015412325,0.0,0.004196627501868011,1348706.5990286954,4993342.010119805,4535722.087155914,2043934.2707224363,0.02495488945780368,2763224.0145264636,1.26579636833655e-07,1.2611128171048474,2220331.6134395497,2455008.3071909854,0.027753751736096212,8.343297723513362e-08,0.1551791159092238,9.588339616264767e-08,0.9865606324840678,8.343297723513362e-08,0.13985981697293967,17059959612.82763,0.0,1.175102268783369,37151853366.34572,2057497996.1536994,1.091114993916107,310995.6074415333,0.1471171110706738,1445319496.0904102,0.13641444936897587,8867702.435939468,8.343297723513362e-08,1.26579636833655e-07,0.03168435241822919,2057497996.1536994,21917068.426345382
reproductive_lifetime,4.3885768826458665e-07,86197392.7538313,2.1992311689856701e-07,0.047577092780568334,17.11753934571394,2.1992311689856701e-07,0.0,246572966.61542943,0.0,0.10464587402029722,37232790.50879782,95612333.89942022,33602542.296499565,27515857.731881212,0.8781335094239285,35770106.95354528,4.3885768826458665e-07,19.654999674767996,29651331.15205757,32430672.120874953,0.912300015729553,3.1858879315239596e-07,4.227896876882887,2.1992311689856701e-07,18.080679709229106,3.1858879315239596e-07,4.05185736506243,202353133891.36945,0.0,18.690455129373763,354439586297.11615,24433196037.111378,17.78548261048278,1665696.097966831,4.13430035365795,20969081917.579792,3.866835962656771,291694040.017748,3.1858879315239596e-07,4.3885768826458665e-07,0.9591695941697019,24433196037.111378,613765047.6075534
res_tech_init,2.115921129980524e-10,891.0912486369318,4.436981144114604e-11,2.431016528527804e-06,0.000477643166582475,4.436981144114604e-11,0.0,9806.570065822529,0.050124223793942956,2.9062417895643726e-06,3716.2445871519235,3808.4201037506764,2285.7493915671844,261.6055459486155,1.4327723986026251e-05,765.1846770314299,0.04665552863248301,0.0004622120872524382,321.53775176523703,296.0694665365068,1.5546759646227815e-05,0.048802840439997885,0.00012942719189237286,0.04772144451275669,0.0005649465144169246,4.743918487969288e-12,0.00010748284326341686,2846976.4871211993,0.0,0.0004700708453523083,3858987.4294596575,316397.0985909276,0.0004946183233214893,289.1602734292199,0.0001152506117748459,356943.10785655846,9.892601294084786e-05,11062.363972040093,4.743918487969288e-12,2.115921129980524e-10,1.8086715020912266e-05,316397.0985909276,24929.9269184973
service_capital_init,2.5249901022641585e-07,10538350.20029057,2.1114854723111914e-07,0.002865195998243979,1.6626194844144055,2.1114854723111914e-07,0.0,7851998.746022209,0.0,0.006251713451111436,3690940.1611002134,7729058.680115306,7004975.279930898,3393520.063195753,0.04079011691419524,6708103.636490788,2.5249901022641585e-07,2.0014692577482913,3658511.8632018105,4009053.6425000965,0.04488451423821415,1.1254120114130401e-07,0.25239320404458826,2.1114854723111914e-07,1.717454193737361,1.1254120114130401e-07,0.23051854638645142,27947622105.116463,0.0,1.8761051976846426,58413946354.55102,3313220947.2997828,1.755590255353399,360037.64295543556,0.24065830167399668,2348011906.13888,0.22821753248208249,13269703.69885416,1.1254120114130401e-07,2.5249901022641585e-07,0.050615701194092366,3313220947.2997828,32455782.103915546
social_adj_del,7.378389779950104e-07,3191737.5925722406,6.677809538121578e-07,0.0014137480962129398,3.2003517911851085,6.677809538121578e-07,0.0,10526646.994265296,0.0,0.004086756870702718,1205290.944571145,3903558.641728484,1269733.0896267092,1007658.3290571558,0.043862377669039804,954748.290047771,7.378389779950104e-07,0.7056583567999487,1080660.9756360524,1173568.9845075873,0.04592830417109371,2.817450075429547e-07,0.16207060535483997,6.677809538121578e-07,0.6546429221640069,2.817450075429547e-07,0.15659381456535734,6688867364.403001,0.0,1.5239904038299632,11057713241.8827,801770794.9493825,2.3908169672274173,50905.52846728427,0.15906862080382508,858814637.1633555,0.13994244275540293,11957556.300555816,2.817450075429547e-07,7.378389779950104e-07,0.04859814134657872,801770794.9493825,24612539.98798064
social_discount,3.333697615569497e-07,4112594.8499678806,3.3410529776688e-07,0.0027857253598941355,0.19081414094802251,3.3410529776688e-07,0.0,2389995.8726206725,0.0,0.005318946009502597,12889454.865866864,3238386.843396734,3641986.1360387267,1115340.4246434243,0.010448336001257944,10489301.120158369,3.333697615569497e-07,0.24299730149831247,1142560.2164587933,1178909.9100736403,0.010934027526577714,1.4769452105230212e-07,0.11271518631025904,3.3410529776688e-07,1.2605486262382888,1.4769452105230212e-07,0.10624402953788613,3172480060.452172,0.0,0.22668788293199407,15998442721.70221,464238716.6216275,0.2082865925573114,126233.82218052764,0.1091894071546612,1443456853.3868563,0.030770100831936632,5174134.809400238,1.4769452105230212e-07,3.333697615569497e-07,0.011627141338664916,464238716.6216275,14301812.372407638
subsist_food_pc,4.970940781651432e-07,44509883.347771965,4.7774918513077e-07,0.024440186629427645,8.35212612820496,4.7774918513077e-07,0.0,87989901.97325175,0.0,0.03235593015199828,8479761.767704891,54938218.358323984,33551061.018877927,14209626.587695189,0.2695643750085289,17103278.61459044,4.970940781651432e-07,9.683613500520508,15345663.688474398,16823623.618063867,0.2858705991738992,2.037760804912651e-07,0.8761069458852189,4.7774918513077e-07,6.884424997530521,2.037760804912651e-07,0.767201584126278,112137165607.63966,0.0,9.178945201355297,212147481242.9588,13094974024.169727,8.70400234786501,1002775.3187966886,0.8144124208836975,10153099664.235075,1.6040012399854067,123164777.89871071,2.037760804912651e-07,4.970940781651432e-07,0.3087437314322446,13094974024.169727,289763743.0210496
t_air_poll_time,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_fcaor_time,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_fert_cont_eff_time,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_ind_equil_time,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_land_life_time,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_policy_year,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_pop_equil_time,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t_zero_pop_grow_time,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tech_dev_del_TDD,0.010756228281623826,1559.2144310339033,0.00780353383952545,2.3186074922564094e-06,0.0004577137224112771,0.00780353383952545,0.0,5278.612329371049,0.0,4.473631366192466e-06,6399.796385145056,2378.920051301703,2096.1900689926442,485.3373304699041,1.6253591923593974e-05,1628.744720196382,0.010756228281623826,0.0005474290662324432,550.4998259392038,642.9902606111273,1.825112337921513e-05,0.0044977955078064355,0.00013786657045037885,0.00780353383952545,0.000537066644104368,0.0044977955078064355,0.00010827841723807964,5648088.220523274,0.0,0.0005184485348663372,13642342.177347835,564845.7917272289,0.0004887286575311253,164.78549939245525,0.00012003337906612844,498217.40655104275,4.9423153975198976e-05,5762.324327073857,0.0044977955078064355,0.010756228281623826,2.1349519720121423e-05,564845.7917272289,14201.355868095181
urb_ind_land_dev_time,2.432087479926525e-07,101547.92220168661,2.238478258477973e-07,6.062050547042792e-05,0.015776254074423814,2.238478258477973e-07,0.0,66553.15737047645,0.0,0.00013055500128705044,329246.69902588584,85369.3350902312,94555.59973060637,32671.738478864947,0.0004987811379533397,71255.08371358212,2.432087479926525e-07,0.02016903255535142,35624.42836543046,39561.50077535935,0.0005502036948903433,8.389121555952627e-08,0.0038209666645340015,2.238478258477973e-07,0.013408789947912518,8.389121555952627e-08,0.003348939668656815,267553423.6136107,0.0,0.018553462416112502,698550404.2676698,32747470.35081498,0.016993715754357742,437609.0343229288,0.003566709719370281,25138611.57615271,0.001964682450180247,140196.19077416844,8.389121555952627e-08,2.432087479926525e-07,0.0006224499108979778,32747470.35081498,365353.6043292699
urban_ind_land_init,2.264816076048838e-07,182497.90225087942,1.855631245766342e-07,0.00010861115070396274,0.02837855802835077,1.855631245766342e-07,0.0,149472.61361176503,0.0,0.00012453979677537694,338014.1660801945,148978.11511564837,136336.8035633062,58662.17391364655,0.0007046713787362548,53991.76252258275,2.264816076048838e-07,0.03494935958624568,63452.442162934654,69806.62777597472,0.0007824039362000551,1.1455338115997816e-07,0.004741568629940169,1.855631245766342e-07,0.027627932960009184,1.1455338115997816e-07,0.004295041819404715,480631585.1849039,0.0,0.03252716099873531,1049414027.7158604,57218079.99300008,0.030191498431372765,68505.4489127708,0.00451066976906477,41624638.1025013,0.003728038070839292,260929.8499635354,1.1455338115997816e-07,2.264816076048838e-07,0.0008903470701196327,57218079.99300008,648287.3654494019
yield_tech_init,2.1335502047825334e-10,750.5004522695058,4.4502917203591585e-11,2.7717771518200894e-06,0.0003375076033823446,0.04772144451228802,0.0,6274.161698617933,0.0,2.44729635448639e-06,2901.5604076447457,1421.9277238644063,2244.3623908469735,257.7421055145646,1.1538069795179028e-05,775.8303404887491,2.1335502047825334e-10,0.0004271191633255495,309.5685759427063,417.35892477296204,1.2496174793262757e-05,4.745825005415166e-12,0.00011482248171915192,4.4502917203591585e-11,0.0003454082453699678,0.04880284043996151,9.409399263856487e-05,3404963.4220430353,0.050124223793942956,0.00038872186624205516,5648940.8688769005,388267.67428104754,0.0003565680923519883,142.74616304401894,0.00010071197092415557,497927.68940350687,5.747121065525318e-05,5823.334014496143,4.745825005415166e-12,0.04665552862899395,1.362993981688731e-05,388267.67428104754,12429.559611840874
